Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
103	0.4077	0.3767	|	0.8530	0.8661	0.8661	0.8661	|	0.8459	0.8506	0.8506	0.8506	|	0.8493	0.8588	0.8588	0.8588	|  Best result at epoch 96
104	0.3779	0.3741	|	0.8591	0.8683	0.8683	0.8683	|	0.8467	0.8537	0.8537	0.8537	|	0.8351	0.8418	0.8418	0.8418	|  Best result at epoch 96
105	0.3742	0.3480	|	0.8648	0.8752	0.8752	0.8752	|	0.8570	0.8598	0.8598	0.8598	|	0.8606	0.8671	0.8671	0.8671	|  Best result at epoch 96
106	0.3488	0.3383	|	0.8787	0.8858	0.8858	0.8858	|	0.8734	0.8780	0.8780	0.8780	|	0.8497	0.8549	0.8549	0.8549	|  Best result at epoch 106
107	0.3382	0.3301	|	0.8759	0.8851	0.8851	0.8851	|	0.8557	0.8598	0.8598	0.8598	|	0.8640	0.8692	0.8692	0.8692	|  Best result at epoch 106
108	0.3305	0.3396	|	0.8739	0.8798	0.8798	0.8798	|	0.8745	0.8780	0.8780	0.8780	|	0.8502	0.8558	0.8558	0.8558	|  Best result at epoch 106
109	0.3398	0.4202	|	0.8420	0.8425	0.8425	0.8425	|	0.8218	0.8201	0.8201	0.8201	|	0.8332	0.8342	0.8342	0.8342	|  Best result at epoch 106
110	0.4199	0.5980	|	0.7848	0.7846	0.7846	0.7846	|	0.8161	0.8201	0.8201	0.8201	|	0.7714	0.7737	0.7737	0.7737	|  Best result at epoch 106
111	0.5993	0.5196	|	0.8102	0.8128	0.8128	0.8128	|	0.7899	0.7896	0.7896	0.7896	|	0.7953	0.7980	0.7980	0.7980	|  Best result at epoch 106
112	0.5177	0.4358	|	0.8012	0.8326	0.8326	0.8326	|	0.8276	0.8476	0.8476	0.8476	|	0.7930	0.8239	0.8239	0.8239	|  Best result at epoch 106
113	0.4375	0.3503	|	0.8719	0.8775	0.8775	0.8775	|	0.8749	0.8780	0.8780	0.8780	|	0.8528	0.8588	0.8588	0.8588	|  Best result at epoch 106
114	0.3500	0.3222	|	0.8866	0.8927	0.8927	0.8927	|	0.8633	0.8659	0.8659	0.8659	|	0.8646	0.8695	0.8695	0.8695	|  Best result at epoch 106
115	0.3220	0.3136	|	0.8853	0.8912	0.8912	0.8912	|	0.8799	0.8811	0.8811	0.8811	|	0.8677	0.8719	0.8719	0.8719	|  Best result at epoch 115
116	0.3135	0.3068	|	0.8891	0.8950	0.8950	0.8950	|	0.8730	0.8750	0.8750	0.8750	|	0.8682	0.8725	0.8725	0.8725	|  Best result at epoch 115
117	0.3067	0.3009	|	0.8888	0.8950	0.8950	0.8950	|	0.8789	0.8811	0.8811	0.8811	|	0.8695	0.8734	0.8734	0.8734	|  Best result at epoch 115
118	0.3008	0.2954	|	0.8913	0.8973	0.8973	0.8973	|	0.8730	0.8750	0.8750	0.8750	|	0.8709	0.8747	0.8747	0.8747	|  Best result at epoch 115
119	0.2954	0.2902	|	0.8945	0.9003	0.9003	0.9003	|	0.8785	0.8811	0.8811	0.8811	|	0.8720	0.8759	0.8759	0.8759	|  Best result at epoch 115
120	0.2901	0.2853	|	0.8964	0.9026	0.9026	0.9026	|	0.8759	0.8780	0.8780	0.8780	|	0.8713	0.8753	0.8753	0.8753	|  Best result at epoch 115
121	0.2851	0.2808	|	0.9008	0.9072	0.9072	0.9072	|	0.8843	0.8872	0.8872	0.8872	|	0.8734	0.8771	0.8771	0.8771	|  Best result at epoch 121
122	0.2806	0.2781	|	0.8968	0.9033	0.9033	0.9033	|	0.8709	0.8720	0.8720	0.8720	|	0.8749	0.8786	0.8786	0.8786	|  Best result at epoch 121
123	0.2777	0.2841	|	0.8955	0.9003	0.9003	0.9003	|	0.8970	0.8994	0.8994	0.8994	|	0.8708	0.8744	0.8744	0.8744	|  Best result at epoch 123
124	0.2841	0.3394	|	0.8688	0.8699	0.8699	0.8699	|	0.8504	0.8506	0.8506	0.8506	|	0.8580	0.8588	0.8588	0.8588	|  Best result at epoch 123
125	0.3389	0.5047	|	0.8249	0.8242	0.8242	0.8242	|	0.8538	0.8567	0.8567	0.8567	|	0.8023	0.8050	0.8050	0.8050	|  Best result at epoch 123
126	0.5055	0.4411	|	0.8355	0.8333	0.8333	0.8333	|	0.8127	0.8110	0.8110	0.8110	|	0.8251	0.8251	0.8251	0.8251	|  Best result at epoch 123
127	0.4398	0.3574	|	0.8655	0.8752	0.8752	0.8752	|	0.8776	0.8872	0.8872	0.8872	|	0.8507	0.8579	0.8579	0.8579	|  Best result at epoch 123
128	0.3584	0.3279	|	0.8843	0.8896	0.8896	0.8896	|	0.8629	0.8659	0.8659	0.8659	|	0.8470	0.8524	0.8524	0.8524	|  Best result at epoch 123
129	0.3267	0.3249	|	0.8741	0.8881	0.8881	0.8881	|	0.8732	0.8811	0.8811	0.8811	|	0.8623	0.8710	0.8710	0.8710	|  Best result at epoch 123
130	0.3259	0.2962	|	0.9036	0.9094	0.9094	0.9094	|	0.8708	0.8750	0.8750	0.8750	|	0.8592	0.8643	0.8643	0.8643	|  Best result at epoch 123
131	0.2953	0.2726	|	0.8933	0.9011	0.9011	0.9011	|	0.8706	0.8720	0.8720	0.8720	|	0.8758	0.8798	0.8798	0.8798	|  Best result at epoch 123
132	0.2725	0.2648	|	0.9109	0.9163	0.9163	0.9163	|	0.8879	0.8902	0.8902	0.8902	|	0.8754	0.8789	0.8789	0.8789	|  Best result at epoch 123
133	0.2641	0.2595	|	0.9015	0.9079	0.9079	0.9079	|	0.8703	0.8720	0.8720	0.8720	|	0.8773	0.8810	0.8810	0.8810	|  Best result at epoch 123
134	0.2590	0.2575	|	0.9081	0.9132	0.9132	0.9132	|	0.8973	0.8994	0.8994	0.8994	|	0.8757	0.8792	0.8792	0.8792	|  Best result at epoch 123
135	0.2568	0.2590	|	0.8994	0.9049	0.9049	0.9049	|	0.8766	0.8780	0.8780	0.8780	|	0.8796	0.8832	0.8832	0.8832	|  Best result at epoch 123
136	0.2582	0.2761	|	0.8998	0.9033	0.9033	0.9033	|	0.8961	0.8994	0.8994	0.8994	|	0.8676	0.8716	0.8716	0.8716	|  Best result at epoch 123
137	0.2757	0.3284	|	0.8742	0.8729	0.8729	0.8729	|	0.8466	0.8445	0.8445	0.8445	|	0.8570	0.8570	0.8570	0.8570	|  Best result at epoch 123
138	0.3276	0.4239	|	0.8487	0.8486	0.8486	0.8486	|	0.8691	0.8720	0.8720	0.8720	|	0.8230	0.8242	0.8242	0.8242	|  Best result at epoch 123
139	0.4242	0.3843	|	0.8561	0.8554	0.8554	0.8554	|	0.8335	0.8323	0.8323	0.8323	|	0.8411	0.8418	0.8418	0.8418	|  Best result at epoch 123
140	0.3827	0.3224	|	0.8806	0.8889	0.8889	0.8889	|	0.8906	0.8994	0.8994	0.8994	|	0.8553	0.8622	0.8622	0.8622	|  Best result at epoch 123
141	0.3231	0.2844	|	0.9091	0.9132	0.9132	0.9132	|	0.8632	0.8659	0.8659	0.8659	|	0.8593	0.8637	0.8637	0.8637	|  Best result at epoch 123
142	0.2828	0.2492	|	0.9126	0.9186	0.9186	0.9186	|	0.8826	0.8841	0.8841	0.8841	|	0.8785	0.8817	0.8817	0.8817	|  Best result at epoch 123
143	0.2485	0.2453	|	0.9151	0.9209	0.9209	0.9209	|	0.8851	0.8872	0.8872	0.8872	|	0.8783	0.8817	0.8817	0.8817	|  Best result at epoch 123
144	0.2445	0.2420	|	0.9161	0.9224	0.9224	0.9224	|	0.8859	0.8872	0.8872	0.8872	|	0.8765	0.8801	0.8801	0.8801	|  Best result at epoch 123
145	0.2412	0.2393	|	0.9145	0.9209	0.9209	0.9209	|	0.8911	0.8933	0.8933	0.8933	|	0.8766	0.8801	0.8801	0.8801	|  Best result at epoch 123
146	0.2383	0.2368	|	0.9183	0.9239	0.9239	0.9239	|	0.8938	0.8963	0.8963	0.8963	|	0.8774	0.8810	0.8810	0.8810	|  Best result at epoch 123
147	0.2357	0.2344	|	0.9198	0.9254	0.9254	0.9254	|	0.8912	0.8933	0.8933	0.8933	|	0.8764	0.8798	0.8798	0.8798	|  Best result at epoch 123
148	0.2333	0.2323	|	0.9220	0.9269	0.9269	0.9269	|	0.8912	0.8933	0.8933	0.8933	|	0.8755	0.8789	0.8789	0.8789	|  Best result at epoch 123
149	0.2311	0.2301	|	0.9213	0.9262	0.9262	0.9262	|	0.8886	0.8902	0.8902	0.8902	|	0.8748	0.8783	0.8783	0.8783	|  Best result at epoch 123
150	0.2289	0.2280	|	0.9246	0.9292	0.9292	0.9292	|	0.8886	0.8902	0.8902	0.8902	|	0.8743	0.8780	0.8780	0.8780	|  Best result at epoch 123
151	0.2267	0.2259	|	0.9252	0.9300	0.9300	0.9300	|	0.8850	0.8872	0.8872	0.8872	|	0.8741	0.8780	0.8780	0.8780	|  Best result at epoch 123
