Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
99	0.1050	0.0993	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7194	0.8221	0.8221	0.8221	|  Best result at epoch 79
100	0.1015	0.0960	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7245	0.8245	0.8245	0.8245	|  Best result at epoch 79
101	0.0980	0.0937	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7228	0.8253	0.8253	0.8253	|  Best result at epoch 79
102	0.0955	0.0923	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7176	0.8213	0.8213	0.8213	|  Best result at epoch 79
103	0.0936	0.0942	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7229	0.8245	0.8245	0.8245	|  Best result at epoch 79
104	0.0955	0.1103	|	0.9223	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.6940	0.8109	0.8109	0.8109	|  Best result at epoch 79
105	0.1108	0.1362	|	0.9241	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7194	0.8253	0.8253	0.8253	|  Best result at epoch 79
106	0.1380	0.1082	|	0.9642	0.9785	0.9785	0.9785	|	0.8963	0.8889	0.8889	0.8889	|	0.6938	0.8093	0.8093	0.8093	|  Best result at epoch 79
107	0.1083	0.1114	|	0.9461	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7229	0.8229	0.8229	0.8229	|  Best result at epoch 79
108	0.1113	0.1028	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7258	0.8285	0.8285	0.8285	|  Best result at epoch 79
109	0.1057	0.1152	|	0.9432	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7213	0.8133	0.8133	0.8133	|  Best result at epoch 79
110	0.1146	0.0900	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7361	0.8317	0.8317	0.8317	|  Best result at epoch 79
111	0.0932	0.0893	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7112	0.8157	0.8157	0.8157	|  Best result at epoch 79
112	0.0894	0.0852	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7285	0.8269	0.8269	0.8269	|  Best result at epoch 79
113	0.0887	0.0897	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7115	0.8141	0.8141	0.8141	|  Best result at epoch 79
114	0.0897	0.1006	|	0.9223	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7148	0.8197	0.8197	0.8197	|  Best result at epoch 79
115	0.1048	0.1526	|	0.9156	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7086	0.8093	0.8093	0.8093	|  Best result at epoch 79
116	0.1568	0.1224	|	0.8829	0.9355	0.9355	0.9355	|	0.8963	0.8889	0.8889	0.8889	|	0.7062	0.8173	0.8173	0.8173	|  Best result at epoch 79
117	0.1272	0.1763	|	0.9156	0.9570	0.9570	0.9570	|	0.8056	0.7778	0.7778	0.7778	|	0.7067	0.7933	0.7933	0.7933	|  Best result at epoch 79
118	0.1762	0.1149	|	0.9018	0.9462	0.9462	0.9462	|	1.0000	1.0000	1.0000	1.0000	|	0.7193	0.8253	0.8253	0.8253	|  Best result at epoch 118
119	0.1214	0.1025	|	0.9764	0.9892	0.9892	0.9892	|	0.8963	0.8889	0.8889	0.8889	|	0.7170	0.8149	0.8149	0.8149	|  Best result at epoch 118
120	0.1020	0.0905	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7254	0.8205	0.8205	0.8205	|  Best result at epoch 118
121	0.0905	0.0829	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7281	0.8261	0.8261	0.8261	|  Best result at epoch 118
122	0.0843	0.0813	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7173	0.8189	0.8189	0.8189	|  Best result at epoch 118
123	0.0823	0.0829	|	0.9461	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7337	0.8317	0.8317	0.8317	|  Best result at epoch 118
124	0.0848	0.0911	|	0.9642	0.9785	0.9785	0.9785	|	0.8963	0.8889	0.8889	0.8889	|	0.7144	0.8181	0.8181	0.8181	|  Best result at epoch 118
125	0.0909	0.0923	|	0.9241	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7365	0.8341	0.8341	0.8341	|  Best result at epoch 118
126	0.0957	0.0911	|	0.9828	0.9892	0.9892	0.9892	|	0.8963	0.8889	0.8889	0.8889	|	0.7087	0.8109	0.8109	0.8109	|  Best result at epoch 118
127	0.0903	0.0850	|	0.9241	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7352	0.8333	0.8333	0.8333	|  Best result at epoch 118
128	0.0875	0.0815	|	0.9443	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7182	0.8189	0.8189	0.8189	|  Best result at epoch 118
129	0.0818	0.0769	|	0.9241	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7358	0.8333	0.8333	0.8333	|  Best result at epoch 118
130	0.0785	0.0781	|	0.9443	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7195	0.8205	0.8205	0.8205	|  Best result at epoch 118
131	0.0781	0.0774	|	0.9241	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7395	0.8341	0.8341	0.8341	|  Best result at epoch 118
132	0.0794	0.0862	|	0.9828	0.9892	0.9892	0.9892	|	0.8963	0.8889	0.8889	0.8889	|	0.7120	0.8141	0.8141	0.8141	|  Best result at epoch 118
133	0.0856	0.0873	|	0.9241	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7324	0.8333	0.8333	0.8333	|  Best result at epoch 118
134	0.0906	0.0688	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7260	0.8269	0.8269	0.8269	|  Best result at epoch 118
135	0.0693	0.0666	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7366	0.8317	0.8317	0.8317	|  Best result at epoch 118
136	0.0674	0.0650	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7354	0.8309	0.8309	0.8309	|  Best result at epoch 118
137	0.0658	0.0637	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7369	0.8317	0.8317	0.8317	|  Best result at epoch 118
138	0.0644	0.0626	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7346	0.8309	0.8309	0.8309	|  Best result at epoch 118
139	0.0633	0.0618	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7276	0.8261	0.8261	0.8261	|  Best result at epoch 118
140	0.0624	0.0611	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7337	0.8309	0.8309	0.8309	|  Best result at epoch 118
