Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
83	0.2942	0.3667	|	0.5907	0.8810	0.8810	0.8810	|	0.4823	0.7162	0.7162	0.7162	|	0.4899	0.7564	0.7564	0.7564	|  Best result at epoch 77
84	0.3335	0.3047	|	0.6095	0.9064	0.9064	0.9064	|	0.5090	0.7568	0.7568	0.7568	|	0.5064	0.7925	0.7925	0.7925	|  Best result at epoch 77
85	0.2672	0.3072	|	0.6092	0.9051	0.9051	0.9051	|	0.4939	0.7432	0.7432	0.7432	|	0.5063	0.7957	0.7957	0.7957	|  Best result at epoch 77
86	0.2671	0.3015	|	0.6085	0.9051	0.9051	0.9051	|	0.5075	0.7568	0.7568	0.7568	|	0.5092	0.7957	0.7957	0.7957	|  Best result at epoch 77
87	0.2623	0.3005	|	0.6098	0.9064	0.9064	0.9064	|	0.4939	0.7432	0.7432	0.7432	|	0.5060	0.7949	0.7949	0.7949	|  Best result at epoch 77
88	0.2599	0.2964	|	0.6098	0.9064	0.9064	0.9064	|	0.4939	0.7432	0.7432	0.7432	|	0.5096	0.7981	0.7981	0.7981	|  Best result at epoch 77
89	0.2566	0.2951	|	0.6098	0.9064	0.9064	0.9064	|	0.4852	0.7297	0.7297	0.7297	|	0.5088	0.7965	0.7965	0.7965	|  Best result at epoch 77
90	0.2552	0.2928	|	0.6104	0.9064	0.9064	0.9064	|	0.4939	0.7432	0.7432	0.7432	|	0.5101	0.7989	0.7989	0.7989	|  Best result at epoch 77
91	0.2537	0.2923	|	0.6098	0.9064	0.9064	0.9064	|	0.4852	0.7297	0.7297	0.7297	|	0.5088	0.7965	0.7965	0.7965	|  Best result at epoch 77
92	0.2522	0.2909	|	0.6114	0.9078	0.9078	0.9078	|	0.4719	0.7162	0.7162	0.7162	|	0.5047	0.7941	0.7941	0.7941	|  Best result at epoch 77
93	0.2498	0.2899	|	0.6111	0.9078	0.9078	0.9078	|	0.4719	0.7162	0.7162	0.7162	|	0.5032	0.7925	0.7925	0.7925	|  Best result at epoch 77
94	0.2476	0.2832	|	0.6128	0.9078	0.9078	0.9078	|	0.4852	0.7297	0.7297	0.7297	|	0.5041	0.7941	0.7941	0.7941	|  Best result at epoch 77
95	0.2431	0.2757	|	0.6160	0.9118	0.9118	0.9118	|	0.4805	0.7297	0.7297	0.7297	|	0.5003	0.7909	0.7909	0.7909	|  Best result at epoch 77
96	0.2336	0.2752	|	0.6128	0.9104	0.9104	0.9104	|	0.5090	0.7568	0.7568	0.7568	|	0.5070	0.7949	0.7949	0.7949	|  Best result at epoch 77
97	0.2338	0.3166	|	0.6062	0.8957	0.8957	0.8957	|	0.4802	0.7432	0.7432	0.7432	|	0.4922	0.7877	0.7877	0.7877	|  Best result at epoch 77
98	0.2825	0.3489	|	0.5964	0.8890	0.8890	0.8890	|	0.4906	0.7297	0.7297	0.7297	|	0.4962	0.7684	0.7684	0.7684	|  Best result at epoch 77
99	0.3078	0.2790	|	0.6105	0.9078	0.9078	0.9078	|	0.5177	0.7703	0.7703	0.7703	|	0.5113	0.7973	0.7973	0.7973	|  Best result at epoch 77
100	0.2422	0.2574	|	0.6154	0.9118	0.9118	0.9118	|	0.5028	0.7568	0.7568	0.7568	|	0.5030	0.7933	0.7933	0.7933	|  Best result at epoch 77
101	0.2195	0.2486	|	0.6197	0.9144	0.9144	0.9144	|	0.4892	0.7432	0.7432	0.7432	|	0.5021	0.7941	0.7941	0.7941	|  Best result at epoch 77
102	0.2095	0.2415	|	0.6197	0.9144	0.9144	0.9144	|	0.4892	0.7432	0.7432	0.7432	|	0.5042	0.7957	0.7957	0.7957	|  Best result at epoch 77
103	0.2017	0.2317	|	0.6225	0.9144	0.9144	0.9144	|	0.4914	0.7432	0.7432	0.7432	|	0.5083	0.7933	0.7933	0.7933	|  Best result at epoch 77
104	0.1937	0.2274	|	0.6482	0.9211	0.9211	0.9211	|	0.5079	0.7568	0.7568	0.7568	|	0.5127	0.7957	0.7957	0.7957	|  Best result at epoch 77
105	0.1884	0.2223	|	0.6799	0.9211	0.9211	0.9211	|	0.4942	0.7432	0.7432	0.7432	|	0.5095	0.7933	0.7933	0.7933	|  Best result at epoch 77
106	0.1845	0.2203	|	0.6587	0.9211	0.9211	0.9211	|	0.5212	0.7703	0.7703	0.7703	|	0.5287	0.7989	0.7989	0.7989	|  Best result at epoch 77
107	0.1811	0.2152	|	0.6376	0.9158	0.9158	0.9158	|	0.5572	0.7432	0.7432	0.7432	|	0.5207	0.7925	0.7925	0.7925	|  Best result at epoch 77
108	0.1790	0.2141	|	0.7380	0.9318	0.9318	0.9318	|	0.5869	0.7703	0.7703	0.7703	|	0.5308	0.7917	0.7917	0.7917	|  Best result at epoch 77
109	0.1746	0.2064	|	0.6823	0.9198	0.9198	0.9198	|	0.6174	0.7568	0.7568	0.7568	|	0.5726	0.7981	0.7981	0.7981	|  Best result at epoch 77
110	0.1728	0.2124	|	0.7511	0.9332	0.9332	0.9332	|	0.5869	0.7703	0.7703	0.7703	|	0.5546	0.7949	0.7949	0.7949	|  Best result at epoch 77
111	0.1723	0.2065	|	0.7039	0.9171	0.9171	0.9171	|	0.5634	0.7432	0.7432	0.7432	|	0.5402	0.7893	0.7893	0.7893	|  Best result at epoch 77
112	0.1731	0.2083	|	0.7825	0.9385	0.9385	0.9385	|	0.6042	0.7838	0.7838	0.7838	|	0.5784	0.7981	0.7981	0.7981	|  Best result at epoch 112
113	0.1688	0.1937	|	0.7472	0.9278	0.9278	0.9278	|	0.5578	0.7432	0.7432	0.7432	|	0.5794	0.7989	0.7989	0.7989	|  Best result at epoch 112
114	0.1574	0.1889	|	0.8398	0.9492	0.9492	0.9492	|	0.5830	0.7703	0.7703	0.7703	|	0.6143	0.8021	0.8021	0.8021	|  Best result at epoch 112
