Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
152	0.2506	0.2484	|	0.9111	0.9119	0.9119	0.9119	|	0.8818	0.8836	0.8836	0.8836	|	0.8815	0.8851	0.8851	0.8851	|  Best result at epoch 150
153	0.2413	0.2450	|	0.9146	0.9154	0.9154	0.9154	|	0.8772	0.8775	0.8775	0.8775	|	0.8817	0.8843	0.8843	0.8843	|  Best result at epoch 150
154	0.2377	0.2424	|	0.9134	0.9144	0.9144	0.9144	|	0.8811	0.8828	0.8828	0.8828	|	0.8843	0.8881	0.8881	0.8881	|  Best result at epoch 150
155	0.2349	0.2421	|	0.9161	0.9171	0.9171	0.9171	|	0.8771	0.8775	0.8775	0.8775	|	0.8766	0.8798	0.8798	0.8798	|  Best result at epoch 150
156	0.2341	0.2429	|	0.9135	0.9154	0.9154	0.9154	|	0.8816	0.8843	0.8843	0.8843	|	0.8813	0.8858	0.8858	0.8858	|  Best result at epoch 150
157	0.2356	0.2507	|	0.9133	0.9148	0.9148	0.9148	|	0.8673	0.8676	0.8676	0.8676	|	0.8736	0.8775	0.8775	0.8775	|  Best result at epoch 150
158	0.2422	0.2561	|	0.9069	0.9098	0.9098	0.9098	|	0.8764	0.8805	0.8805	0.8805	|	0.8766	0.8820	0.8820	0.8820	|  Best result at epoch 150
159	0.2494	0.2524	|	0.9132	0.9144	0.9144	0.9144	|	0.8646	0.8645	0.8645	0.8645	|	0.8696	0.8737	0.8737	0.8737	|  Best result at epoch 150
160	0.2440	0.2446	|	0.9124	0.9142	0.9142	0.9142	|	0.8839	0.8866	0.8866	0.8866	|	0.8786	0.8843	0.8843	0.8843	|  Best result at epoch 150
161	0.2368	0.2427	|	0.9145	0.9150	0.9150	0.9150	|	0.8722	0.8714	0.8714	0.8714	|	0.8689	0.8714	0.8714	0.8714	|  Best result at epoch 150
162	0.2342	0.2454	|	0.9128	0.9131	0.9131	0.9131	|	0.8868	0.8889	0.8889	0.8889	|	0.8798	0.8836	0.8836	0.8836	|  Best result at epoch 162
163	0.2365	0.2530	|	0.9073	0.9062	0.9062	0.9062	|	0.8668	0.8653	0.8653	0.8653	|	0.8683	0.8676	0.8676	0.8676	|  Best result at epoch 162
164	0.2446	0.2519	|	0.9104	0.9102	0.9102	0.9102	|	0.8843	0.8858	0.8858	0.8858	|	0.8716	0.8752	0.8752	0.8752	|  Best result at epoch 162
165	0.2425	0.2416	|	0.9158	0.9157	0.9157	0.9157	|	0.8715	0.8721	0.8721	0.8721	|	0.8764	0.8767	0.8767	0.8767	|  Best result at epoch 162
166	0.2333	0.2323	|	0.9204	0.9212	0.9212	0.9212	|	0.8836	0.8851	0.8851	0.8851	|	0.8774	0.8813	0.8813	0.8813	|  Best result at epoch 162
167	0.2227	0.2262	|	0.9227	0.9233	0.9233	0.9233	|	0.8726	0.8737	0.8737	0.8737	|	0.8826	0.8851	0.8851	0.8851	|  Best result at epoch 162
168	0.2175	0.2250	|	0.9237	0.9249	0.9249	0.9249	|	0.8808	0.8820	0.8820	0.8820	|	0.8774	0.8805	0.8805	0.8805	|  Best result at epoch 162
169	0.2150	0.2232	|	0.9225	0.9239	0.9239	0.9239	|	0.8755	0.8767	0.8767	0.8767	|	0.8842	0.8866	0.8866	0.8866	|  Best result at epoch 162
170	0.2143	0.2262	|	0.9261	0.9271	0.9271	0.9271	|	0.8778	0.8790	0.8790	0.8790	|	0.8742	0.8775	0.8775	0.8775	|  Best result at epoch 162
171	0.2156	0.2283	|	0.9201	0.9218	0.9218	0.9218	|	0.8784	0.8798	0.8798	0.8798	|	0.8780	0.8820	0.8820	0.8820	|  Best result at epoch 162
172	0.2197	0.2349	|	0.9214	0.9235	0.9235	0.9235	|	0.8686	0.8706	0.8706	0.8706	|	0.8718	0.8752	0.8752	0.8752	|  Best result at epoch 162
173	0.2238	0.2303	|	0.9201	0.9224	0.9224	0.9224	|	0.8779	0.8798	0.8798	0.8798	|	0.8786	0.8828	0.8828	0.8828	|  Best result at epoch 162
174	0.2217	0.2262	|	0.9270	0.9287	0.9287	0.9287	|	0.8737	0.8752	0.8752	0.8752	|	0.8690	0.8729	0.8729	0.8729	|  Best result at epoch 162
175	0.2151	0.2179	|	0.9273	0.9289	0.9289	0.9289	|	0.8806	0.8820	0.8820	0.8820	|	0.8806	0.8836	0.8836	0.8836	|  Best result at epoch 162
176	0.2082	0.2161	|	0.9293	0.9308	0.9308	0.9308	|	0.8815	0.8828	0.8828	0.8828	|	0.8778	0.8805	0.8805	0.8805	|  Best result at epoch 162
177	0.2047	0.2138	|	0.9268	0.9275	0.9275	0.9275	|	0.8792	0.8805	0.8805	0.8805	|	0.8815	0.8836	0.8836	0.8836	|  Best result at epoch 162
178	0.2036	0.2234	|	0.9256	0.9258	0.9258	0.9258	|	0.8846	0.8858	0.8858	0.8858	|	0.8779	0.8813	0.8813	0.8813	|  Best result at epoch 162
179	0.2118	0.2518	|	0.9092	0.9066	0.9066	0.9066	|	0.8565	0.8531	0.8531	0.8531	|	0.8617	0.8600	0.8600	0.8600	|  Best result at epoch 162
180	0.2422	0.2707	|	0.9051	0.9026	0.9026	0.9026	|	0.8775	0.8782	0.8782	0.8782	|	0.8556	0.8577	0.8577	0.8577	|  Best result at epoch 162
181	0.2585	0.2417	|	0.9179	0.9174	0.9174	0.9174	|	0.8665	0.8645	0.8645	0.8645	|	0.8627	0.8630	0.8630	0.8630	|  Best result at epoch 162
182	0.2321	0.2139	|	0.9272	0.9287	0.9287	0.9287	|	0.8837	0.8858	0.8858	0.8858	|	0.8807	0.8843	0.8843	0.8843	|  Best result at epoch 162
